Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,164716be434b04c236db20270f5fa6e0ee7296b73e22bc0ec89d324594891611,Зелен Сигнал,Положил,,0.0,2022-03-07 00:00:00
,2633d8e657b6bd38118d5252be042a0970bb5f702fffca9b6ea47a48e8f97673,Ас-Коко,Не положил,female,0.98,2022-03-07 00:00:00
,e0a70329957754300bdd9213d6aefbaead7a59d7a0cf06921d8d7a5a06f4a4a1,Ас-Коко,Положил,female,0.98,2022-03-07 00:00:00
,bc788380557385613fc3b517b96158a112f1e5711a70402b88c7ba5b10c2bdd6,Шкорпион,Не положил,,0.0,2022-03-07 00:00:00
,a26206f802f84ef983e9b4e647b8daed63b4d5cadbd1e54d99a6a9377a5f6e59,Мартин,Не положил,,0.0,2022-03-07 00:00:00
,da89aa9dbcef66a13fb2d9a874520778f9c521152b3fd1f1972b5bc4f9c7bad7,Ас-Коко,Не положил,female,0.99,2022-03-07 00:00:00
,e0ff9e24f103d07fd282c8eb1c28edae10f30acd72d73b3fc3721ecb0a4791b6,Алфа 2018,Не положил,,0.0,2022-03-07 00:00:00
,14a30d6d510683b68da8ddba3713a33c1835a6e77586fe54e4517679908c2a3c,Ива Обука,Положил,male,0.96,2022-03-07 00:00:00
,b62851364c99f888486944ad3713fc206f7697e06cfe28646bc55f5420dbea87,Зелен Сигнал,Положил,female,0.79,2022-03-07 00:00:00
,26f2f4bae6e1461828466f58a8a5a694cef6c7e4fda30c9f68b1598db094c63a,АСХ Хирда,Положил,male,0.96,2022-03-07 00:00:00
,1791de46a3c5f6703664c743e8ae0ecf3f7f895abbe913fe38966ac44ae01c23,Арт,Положил,,0.0,2022-03-07 00:00:00
,8a61a61eb26726dc43acbe0239cccb16ed6670e33e03b79a38844d7baf203e1c,Кекец-О,Не положил,male,0.93,2022-03-07 00:00:00
,001b03ee8678d45201872d4b4ffc2213e0bc8a813dd451b5731ff5061f2c984e,АСХ Хирда,Положил,male,0.97,2022-03-07 00:00:00
,040d65f8413bfc7390d35abbab8f99d665806da20f28fa257320c11225ce90db,АСУЦ Боро Петрушевски,Не положил,,0.0,2022-03-07 00:00:00
,95084003805a8da59311ec7b38954258ebbf27a178c24fecbe06969bc1eb7da8,Зелен Сигнал,Положил,male,0.95,2022-03-07 00:00:00
,a26a098adfef6b036fc97bc5a546deb0db6006d57a084c907fd87e50f4902f8b,Струга-ком,Положил,female,0.98,2022-03-07 00:00:00
,005eb3714a69d23a88693d9011feb823df1f4c7587bbed157a5eb76bb08411eb,М22 М22 Дооел,Положил,male,0.99,2022-03-07 00:00:00
,42926b5808f74fbbbb1630ef16b49ebfd583c3b786b6713264847c26fca47c24,Тримоски,Положил,,0.0,2022-03-07 00:00:00
,700d774e1613063f857e01ea6e8713bf286406de110445d7fcd2d2aca2932729,Ива Обука,Положил,female,0.96,2022-03-07 00:00:00
,b6070470d1b6df684579008151421ae2bbc57617491b6e717032102b50733f79,Кекец-О,Положил,,0.0,2022-03-07 00:00:00
,803685576173888dd6b25e2a70ca6265e3800fbefefe9f5eaa867689e93468e7,Мартин,Положил,,0.0,2022-03-07 00:00:00
,b6643839568b78b991dcb27d47b8a3284b26d70ac06669a25c92a3a30caa032d,Бобием,Положил,male,0.99,2022-03-07 00:00:00
,3c31d58f76f1d7fe01c0379504e424c7da0471c32066ea6761ce0014156ef346,М22 М22 Дооел,Не положил,male,0.99,2022-03-07 00:00:00
,b5323816a41caafccbc1c3fd7e45dc20d045b221ada9b88fb1e41448474884f0,Шкорпион Обука,Положил,male,0.99,2022-03-07 00:00:00
,4d4c5707ac862b65d954edb273e4421ce252fd5839a8a818c9fbf267db40b753,Панда-ЛТД,Положил,female,0.98,2022-03-07 00:00:00
,cd0fd7c45fa6ab845ffbf52e91b2d7714271ad281518e79e1110469f903280e1,Мобилити Плус,Положил,female,0.98,2022-03-07 00:00:00
,12fcb51f12a77fdea8a5c81a882fa85be8cfbd8852bffae3a14ed8b866d3a9b3,Болана ком,Положил,female,0.99,2022-03-07 00:00:00
,4324903bb07c2cc6cf6ec4b7623991dbc9f56a7e69ccd47529b5d2436e51787e,Ива Обука,Положил,female,0.92,2022-03-07 00:00:00
,899c6dd396ec03d1dbed3f87ed04400685c21f36011ef948198ceb74aa0f8179,М22 М22 Дооел,Не положил,,0.0,2022-03-07 00:00:00
,813d488bf88b2981e7ec05d2908482a36a1851560ec97ddf2f43ba4c2e2d248c,Струга-ком,Положил,female,1.0,2022-03-07 00:00:00
,f90b2e173f2572b107f1b86159ec6ba1c7e9f5ada20772e5d71970bd1e8acdb9,Ас-Коко,Положил,female,0.99,2022-03-07 00:00:00
,5fb2a81a43684fb1811414990cc96d96b70070f173863e80a1fc08cbaeb032c6,Бобием,Положил,male,0.98,2022-03-07 00:00:00
,1350692c779314e539df6bf27dd17960a943b19e867d463bf48539986f710915,М22 М22 Дооел,Не положил,female,0.99,2022-03-07 00:00:00
,f2c5fa680065ace30dc659c9922850fef2ad8d720201d56a08711bc53d5ef1f0,М 22 Маријана 2015,Не положил,female,0.98,2022-03-07 00:00:00
,74a82f360ac8bdc5990f580dfda23fef8bd6c14a608b477978ecf92cdb24b04b,СМАРТ,Положил,female,0.97,2022-03-07 00:00:00
,8c0bb64b2b8ea1c3fac8a02f73544673f3a81a333c68317f6762a92f91b6a46a,Деива Обука 2001,Положил,male,1.0,2022-03-07 00:00:00
,d2bc51720edcd8284ba3ae0a5db2c5eb5b85c4d3b4477f5e6163679dcbe1bba6,Ива Обука,Положил,,0.0,2022-03-07 00:00:00
,224333a3e228b2a4dd6615ceff8118f82c05e9aebe3725629cdb93ce2cfbbcd4,Зелен Сигнал,Положил,,0.0,2022-03-07 00:00:00
,27b44fe40cd65678c05a8cf009106a1bb9debde48ede031a480bcbb62ee273be,Арт,Положил,,0.0,2022-03-07 00:00:00
,26b9b63177ae3c4fdfbe0a197931935a29fe0112dd3d8220dd00df11ab52b4a3,Идол,Не положил,,0.0,2022-03-07 00:00:00
,a96b7021c6e87ad631a1c027831c6ed4e2fc57cf3c9aaf67f941b9550bbcb1fb,Софи-Скул,Положил,,0.0,2022-03-07 00:00:00
,52ffcd8e9991cd6eb1cb14c47b6f0c0379126e370d66f3a19eb477a2a9ecb64f,АСУЦ Боро Петрушевски,Не положил,,0.0,2022-03-07 00:00:00
,f92337ceff4833d5cd4cf3fffbd26d4c8a9b5d3446c0c7f5381a5a46a8e2158b,Ива Обука,Не положил,female,0.85,2022-03-07 00:00:00
,fd822f08719a82285f2716384ff5cfc36d7bbe5711b4a07e078f25993bb01871,Мобилити Плус,Положил,female,0.95,2022-03-07 00:00:00
,d292a2ecb4ad60f291f4fb4a8c27d20aa8ea34b34d7d2cd73b8ffc3c9d54e7b2,Шкорпион,Положил,,0.0,2022-03-07 00:00:00
,d42975e1799ab5444805802231e9a14780941e44119ee20695cfea1a6545de04,Мартин,Не положил,female,0.98,2022-03-07 00:00:00
,6c8cd3f184eee786b38578cf629f348ed85a502c511c825cb5f71d827056cd60,Европски Возач ДООЕЛ Скопје,Не положил,,0.0,2022-03-07 00:00:00
,0e57386f9722a5b16a105bceec97c5d5537909a948cedc33971f0f92656df7bc,Зелен Сигнал,Не положил,,0.0,2022-03-07 00:00:00
,71777745dad070544e895f5d128be10120302539b385714f3e5a9b1a90e3feb1,АР-ДИ,Положил,male,0.93,2022-03-07 00:00:00
,b6402b6d3a679c70eca896b0e3cf530c8b6b2fd553fae6493866efb74cb3e19f,М22 М22 Дооел,Положил,female,0.52,2022-03-07 00:00:00
,be52f14358d7b3657471bec98be8179604369470f36ccf9e075b2e0d2a3a7e7a,Автомак,Не положил,male,0.56,2022-03-07 00:00:00
,a75d9fbe8b3910506b0d7d7dabc99b1eabec5c6f445ea67c1811e0e62558c7b6,АР-ДИ,Положил,male,0.99,2022-03-07 00:00:00
,8c37a2e68a5122b28bde198de114a6bd54f6354f81ec8c8e7e090efdc40a5cc4,Елита дривинг,Положил,male,0.98,2022-03-07 00:00:00
,a8f65618bf76fb1da8add1c97699fce7b40c3e0fb5dbdcfb1f1c36d6026a6857,Алфа 2018,Не положил,female,0.98,2022-03-07 00:00:00
,c7faba93c26002f946ff6e4ad716acf3d493e930e73348ed47c2d8ef854d6115,Ас-Коко,Положил,female,0.98,2022-03-07 00:00:00
,a7e8f5daec8ec3022129e03999bbc684ba501d6ba8c26b34955a04113639460f,М22 М22 Дооел,Не положил,male,0.99,2022-03-07 00:00:00
,61fae56aeb8808ce16d7c82f9f06bf69cc8d8e21ecbcd1a5b7d3df7d1bcac8de,Европски Возач ДООЕЛ Скопје,Положил,,0.0,2022-03-07 00:00:00
,f3a0d92f1186e05f874f8ecac1f3d997df43b26432b007d5958bd1b805b09d1e,Европски Возач ДООЕЛ Скопје,Положил,female,0.97,2022-03-07 00:00:00
,5526d997463f45cfb62b384f66a40ace38578f5cc4cc41092cb08e7fdb2c0091,Ива Обука,Положил,female,0.98,2022-03-07 00:00:00
,059e4979f2863c6dae376ecb0984864b98becb9bba7bb8907d8ec62c1aa1289a,Ива Обука,Положил,female,0.98,2022-03-07 00:00:00
,74b15f889f81e6af0f918f1a8a4b4bb21673581d9f0b6371f581c911901d85f3,СМАРТ,Не положил,female,0.87,2022-03-07 00:00:00
,85f962246f0b6f944db21627641308ee10d9dd1f6463ede6610d5f7629b6e7be,Мартин,Не положил,female,0.98,2022-03-07 00:00:00
,9804d33ab9266bdd42a0f0d879cb1ec784aaa9a7baff606cdab30cee366994d0,М22 М22 Дооел,Не положил,female,0.97,2022-03-07 00:00:00
,898f6fb4422bf66125b47a44457d6e6b33fb225f441d5e5780ce0a9fa6d9073e,АСХ Хирда,Не положил,female,0.97,2022-03-07 00:00:00
,cace04e443660398e1c3f10743bfda9d47e9112eb58ca565e2a9dd8950c56f8c,Мобилити Плус,Положил,male,0.98,2022-03-07 00:00:00
,cc6e04bbe1cdbeeeb3ed2be908eed523f423bc85b2f24f0b2a805fecad08918d,АСХ Хирда,Положил,female,0.53,2022-03-07 00:00:00
,ba0ef94fb759f29b52f4c11225840deda7865c3d72994a42c295014f22049398,Зебра АБЦ Дооел,Положил,male,0.97,2022-03-07 00:00:00
,806e5e0df4c6de042b062cfb8ab48517baeba3604096778b3a4a8a92129031dc,СМАРТ,Не положил,female,0.97,2022-03-07 00:00:00
,3f8c5865911c9fadd5173b37333fe74f48241a7b93cebfc387b435b6c96e9dfc,Ел Хилал - Јуниор,Положил,male,0.95,2022-03-07 00:00:00
,5530b80555e0f6ab29b851294210080ac70d77c434c320b8b9b40aefb22f7161,Софи-Скул,Не положил,male,1.0,2022-05-12 00:00:00
,02c3363edf90b1a793fffefe789e216ca7475b80071a05a924f5439302307d4b,АСХ Хирда,Положил,male,0.98,2022-05-12 00:00:00
,ec294de4e4bf093c932b6219bb9f2b41568499241a0dcd1f1c2d1c9b72fa62dc,Деива Обука 2001,Не положил,female,0.99,2022-05-12 00:00:00
,64c759e887c669add3d75c69150bb303200f828458fc6fda6801ea723976ca91,АСУЦ Боро Петрушевски,Положил,,0.0,2022-05-12 00:00:00
,2e3ff20630176392f8e250ca888fb0bbb3fa8c83e55e87c81ad1d6d664124854,Елита дривинг,Положил,male,0.61,2022-05-12 00:00:00
,4c1476021857aa6c1c164637d08787345011ad1afdc0e7cab35d9c6e6fc6fcd8,АР-ДИ,Положил,female,0.98,2022-05-12 00:00:00
,7a084940e4cf3803342538c9f90ba37945c779eee520aeb1aae2976a63cf6dd9,Арт,Не положил,male,0.97,2022-05-12 00:00:00
,d317364d82f7f7c62b83df9db25eec0729ed8a1a6616818a93e062efa12c0396,АСХ Хирда,Положил,,0.0,2022-05-12 00:00:00
,49ecc54c240638c3665997e14eca523cd240f14340bf79fa4d1afa168bc837e9,Ел Хилал - Јуниор,Не положил,male,0.94,2022-05-12 00:00:00
,e2d7b8f0eed68e59b87719d02c35ee9dee3dc747cf49ad9fbeaf22c09cdff9c7,Емилија,Положил,female,0.89,2022-05-12 00:00:00
,76c6d876a7bf2715cfb6d8f53284ac81ce11c5965c4e90e8abbb8ce5876055f5,Мартин,Не положил,,0.0,2022-05-12 00:00:00
,98cf667473d451b3b17bd241b5322a103c5981fe92ad65e6fc0fcdc02eddfdb9,Мартин,Положил,,0.0,2022-05-12 00:00:00
,1511b525d4ffb8175589c4c544418cf6331b2ca7d13cba7e27d1f720f685d47f,Алфа 2018,Положил,,0.0,2022-05-12 00:00:00
,c884af9ae4163f8b0eabdf5cc3c0cf62795f4908ec582b24837704e4cbc49185,Кекец-О,Положил,,0.0,2022-05-12 00:00:00
,00320cc7f59ac8734a60f471f6de9139ead8833006be5e6a82b9eb3474585b55,Тримоски,Не положил,male,0.97,2022-05-12 00:00:00
,ef0736837c407ae4be4ef7391d819924d3278a0a897cc8e6d617da0c32b91b63,Европски Возач ДООЕЛ Скопје,Положил,male,0.99,2022-05-12 00:00:00
,cb1087b25d42f76c5827f3267d9919634a78afc41b5b62eb1086cfe34e5c930d,М22 М22 Дооел,Положил,female,0.98,2022-05-12 00:00:00
,6ee870b1da4e43cd0bb9578530dc03c220e59845a594b05b349676f18a8ffe63,Сигурност ГТБ,Положил,,0.0,2022-05-12 00:00:00
,12c8067ced09dceff6f99111d2e5a37f86a51ff7588e297bf849bc3926052502,Банкина,Положил,female,0.99,2022-05-12 00:00:00
,be05b825904347d290e13740182d8895f81cc616f6a2a568cac42b471e03c204,Панда-ЛТД,Положил,male,0.99,2022-05-12 00:00:00
,4ce884ec139768de384314e182c241ecff96bb0facb29a00fcaf589f883f9e2d,Ива Обука,Положил,male,0.99,2022-05-12 00:00:00
,4ddc12a5ca2322df8fea64a7373ea4f1d71d550a45423673a16816fda15816a5,Шкорпион Едукација,Положил,female,0.97,2022-05-12 00:00:00
,3983afddd4fa28cfed77c5978f9181088c6f009935be6ff5b99718e67c9ea9b1,АСУЦ Боро Петрушевски,Положил,,0.0,2022-05-12 00:00:00
,3985008a8b210f2e38ede1f33da76ea887b6b9923c3251f589692e55e188515d,Шкорпион С 2014,Положил,male,0.98,2022-05-12 00:00:00
,497e99e7af1cd111dd13954fb7f2c22c5223d8393305d45767ed8c967a715757,Зелен Сигнал,Положил,,0.0,2022-05-12 00:00:00
,e5b13b2400cddac7918689dbd78fbe9264d988ec3ae80e139578148f21d2f778,Деива Обука 2001,Положил,female,0.99,2022-05-12 00:00:00
,f426c00789ca471d75e5cae157da3734c854c730a984527ca9e53f6eb17ca5bd,Болана ком,Положил,,0.0,2022-05-12 00:00:00
,78d60f3224bc99625d98e530caa8e7dfe0fa7796ee650349c1310768d727b2a3,АСХ Хирда,Положил,male,0.97,2022-05-12 00:00:00
,851b15b608f2cddaba3209cac92a384bc82730938fd0a1ad021cd14efa8511b8,Зелен Сигнал,Положил,female,1.0,2022-05-12 00:00:00
,6ed5d4794873dbd4d4d1e7c29fed1014547cfcfdd4a497888daab1964479181c,Брм брм Л,Положил,male,0.97,2022-05-12 00:00:00
,37d75b81630ce5d8ebd2c50a3c77128fc5449b6e0e593d5217013263f0fb751a,Зелен Сигнал,Положил,male,1.0,2022-05-12 00:00:00
,ac56f51f6e49d0f0c35c2e256d5766b04a8b2ae1c0f1ff2c096276482fe3b258,Ива Обука,Положил,male,0.97,2022-05-12 00:00:00
,c3510c5d5a8941e47ea87ce9445fb9ae7a5c5fe5cb60c88248e71c153a04fe42,Софи-Скул,Не положил,female,0.96,2022-05-12 00:00:00
,28247b15b6f0c061825963470073db77d33ad0d8dab9b4ff0df57fb8887de948,Зелен Сигнал,Не положил,,0.0,2022-05-12 00:00:00
,b18a5d4ab1253345e8564c37b792d5d9fa77925580b3420e6ab014141653284f,АСХ Хирда,Положил,,0.0,2022-05-12 00:00:00
,42983616113084d16011de9f2e993e5d4feef43dd5765b0a67dbae57b3a9873d,АР-ДИ,Положил,,0.0,2022-05-12 00:00:00
,8b5b5936e997208eb7ec602750cd5182e47943e816ae90b7d2a3f0205ac5507f,Мобилити,Положил,,0.0,2022-05-12 00:00:00
,6c38a24ebfb7ce944a97071386826ed0bfbad8f95843b592f8a23c0b258ea84d,Болана ком,Положил,,0.0,2022-05-12 00:00:00
,cae9dfaf9a08439efdc8e2a5cad672e8acab8ef088c2c83ee008585980a60570,Кекец-О,Не положил,,0.0,2022-05-12 00:00:00
,45aaa10c1520cacaa8c35c976daa47bb280da13cf15a749e71e78d8e9c3c4500,Кекец-О,Не положил,,0.0,2022-05-12 00:00:00
,49e3136ef51484671e0a477f5c7be4217cdc4d7fa9fa7899f6b2a90b210ee0eb,Алфа 2018,Положил,,0.0,2022-05-12 00:00:00
,9b63f22a2e73b75f704abd2a96cc84b2375b2b4bb2ef8d849b2955ec7b0d17af,Кекец-О,Не положил,female,0.98,2022-05-12 00:00:00
,bd7d8664a0667f5fa7271d061b16a128445023707af0acc31532ce47352bae24,Шкорпион Едукација,Не положил,male,0.99,2022-05-12 00:00:00
,52a31c630231daf81e6cf1f1d222a1178302463d70e72fb0d31ae9f05c573577,Тримоски,Положил,female,0.98,2022-05-12 00:00:00
,d7f32f872b78b97c30fe65498e033061459d9d279e16a8f34f041b899ae14015,Мобилити,Положил,male,0.98,2022-05-12 00:00:00
,b44bbf9cb4859ba3b277796f4b41851552a23b2e3f4d651fce756b507284485a,Ива Обука,Положил,male,0.97,2022-05-12 00:00:00
,d9adb9ee564c0f09b474d0a885ff87da26afc2e32ecbe9be7ff40962d584f79c,АСХ Хирда,Положил,female,0.85,2022-05-12 00:00:00
,6382f247d4acd3dc3e8900dc4f398aa2b7c44f27a8473fec957631543201a955,Ел Хилал - Јуниор,Положил,female,1.0,2022-05-12 00:00:00
,15861761e73120255c9889eed1e1387358f2bf9e2bf369bb8abb7f70b25a3bdf,Банкина,Не положил,female,0.98,2022-05-12 00:00:00
,f80d2f2e7b904cb0ac9e64664b9f9fe0856ae05b9cd5e95ce1f1b68052357aa1,Бобием,Положил,male,0.9,2022-05-12 00:00:00
,d6bbbf7eabb205c2fe119fb3d1f04616a10ee6a6526d43cf8ef2eea4688de5e6,Мобилити плус,Положил,,0.0,2022-05-12 00:00:00
,cc1fd265dbbc0a61505c357c2b75d171f7b42aee0a23185cb94e544b47feea54,Ас-Коко,Положил,male,0.99,2022-05-12 00:00:00
,4e077aee7ec6eeb4e2f898df38edd176115313f19f710b5ee45daf582d29fe08,Зелен Сигнал,Не положил,,0.0,2022-05-12 00:00:00
,006410ddee3a167e35ae2435badd4a027898c0a8a61ab70a964dff48733aaa0c,Болана ком,Положил,male,0.97,2022-05-12 00:00:00
,f73b3d3c0e386d58b565c170f5d6fe0a028425f97d4325d9943ebc05d473b880,Тримоски,Положил,,0.0,2022-05-12 00:00:00
,81e50697088edb0638a874a39f4d0802a240e6039e3cc5731853fb6c5fc1ed9a,Панда-ЛТД,Положил,,0.0,2022-05-12 00:00:00
,7a08242e57b62cbf2c8efc0f8cc2e408547d8a0371fba40a6f534ac75c5cf881,Мобилити Плус,Положил,,0.0,2022-05-12 00:00:00
,d91566f8956f1d171b1aaecf99b31a4305f317c113ceccab6d9a3376739f7fb2,Бобием,Не положил,female,0.98,2022-05-12 00:00:00
,bd714466c26d247402b674061b79c4b5594075f83ad5ee6f2f8cfdaab906edc5,АР-ДИ,Положил,,0.0,2022-05-12 00:00:00
,0b04dbc4353c5ef9faf52396d173c08c25b68a194b6ee90ea50b395dce835529,АСХ Хирда,Не положил,female,0.61,2022-05-12 00:00:00
,7f07ab5fc67890a63d904c85276655baa899a24d5a029b62738d3ae21f0c9f04,Елита дривинг,Положил,female,1.0,2022-05-12 00:00:00
,7a6e17636d3c6e70d6a03ec12f676f7cf0dc519b850afd26dd8a2993ab2e47d3,Бобием,Не положил,female,0.94,2022-05-12 00:00:00
,cafaa1843085848968991741dd3b036282ea9e86bb3a481ab9f14933d5a017a3,Кекец-О,Положил,female,0.98,2022-05-12 00:00:00
,61f8504df00b34ce5fee4084b4f7639ff4544bffbd210be3c2bda1870daf48b4,Алфа 2018,Не положил,female,0.98,2022-05-12 00:00:00
,84f5e73d75bd4362567cc6505f073f89292bdf9319f95bb2f81c9c9470969962,Алфа 2018,Положил,female,0.98,2022-05-12 00:00:00
,6535c52a94e3cf85e6788fcfc4870a3709b753f62a17a117c9663bcb48ae651e,Деива Обука 2001,Положил,female,0.97,2022-05-12 00:00:00
,e15acd1beba58f5038f8917da6bb0f4116acd4e6abdccb4bc8b1cda92d26ecc2,АСХ Хирда,Положил,male,0.98,2022-05-12 00:00:00
,2f0c4ed1e419e0c0d7cde33378422a6970fa3450b91a6386ca7f4dab84a2a50e,Зебра АБЦ Дооел,Положил,male,0.86,2022-05-12 00:00:00
,faed63544deb9cbba22e4df419f2755ec0904fb66b994dd6c86c39ac7b525055,АСХ Хирда,Положил,female,0.53,2022-05-12 00:00:00
,37f4d817a16d695c503dc1db0a625dc120bf47330887ed556a5764341d1f9557,АСХ Хирда,Не положил,male,0.98,2022-05-12 00:00:00
,8432c0775826accb194c5af3963b917e8e4db37d3f87325dd82ba0bd399c8e34,Идол,Положил,male,1.0,2022-05-12 00:00:00
,c43715780560446a98cc60628a0ef26987a668adeb3c72cdef49808694be538a,Брм брм Л,Положил,,0.0,2022-05-25 00:00:00
,a4be482df1205f4c27f567c312da438511e0cb70241f685359fcdd55dc185aad,АСХ Хирда,Положил,male,1.0,2022-05-25 00:00:00
,a47941ef5b8112dd58bea2ac5c3db7d24dc2575d7c15a99192d9f4e6f985b288,Елита дривинг,Не положил,male,0.67,2022-05-25 00:00:00
,6ee49b285d3ebfd5838bf768b77e3d0d4ad51ee3b912f308fa1f0fc0b0a657ac,АСХ Хирда,Положил,female,0.98,2022-05-25 00:00:00
,4436cc1cc59e1e3fa0af797bda182f7615b3eb2cebffbb5c46eafb29e730100a,Зебра АБЦ Дооел,Не положил,,0.0,2022-05-25 00:00:00
,95edd9d62131141b494f528de1ef36f6f77199cc447d157e8ff06a50471ffb6d,Зелен Сигнал,Не положил,,0.0,2022-05-25 00:00:00
,9362d872d3cd20fc20978330395f13e19db9636694d4f3f1918373834937f728,Кекец-О,Положил,female,0.98,2022-05-25 00:00:00
,049b40336a03bcc5d923da3577331ccfba9d5bf8b63f07183bed33dd5b6ad84b,Кекец-О,Не положил,female,0.98,2022-05-25 00:00:00
,2f90abfbb56bcf9957f5e22b72f13436946a0a7b71fbbc076c988c463a745c6e,Кекец-О,Не положил,,0.0,2022-05-25 00:00:00
,c216593e176b18e23ab993f96805668a7b650af55f4aab3a022d209d6f7dcf5b,Кекец-О,Положил,female,0.99,2022-05-25 00:00:00
,45506b637be756e03d45f6a6ad7f80ad5665b8f506c2b6c291461a72cca0020a,Кекец-О,Положил,male,0.99,2022-05-25 00:00:00
,47c0a3180826f6307a6ddabafd76166bf727b258a16e68f7da04acaa64754903,Болана ком,Положил,,0.0,2022-05-25 00:00:00
,a3a8d9960842b07f18da4df2b9ffb25652bcff9e6c0c5934c39ada832fbdec64,Зелен Сигнал,Не положил,male,0.94,2022-05-25 00:00:00
,5f66f074295b7c9ad86e03a54a660b06224732e58859279e5f85fa7259baf857,Кекец-О,Положил,male,0.96,2022-05-25 00:00:00
,5e26387f1a665dcc43914d32347e0c92073f7de3dd56973b8ca803bcfc9e426e,АР-ДИ,Не положил,male,0.97,2022-05-25 00:00:00
,00320cc7f59ac8734a60f471f6de9139ead8833006be5e6a82b9eb3474585b55,Тримоски,Положил,male,0.97,2022-05-25 00:00:00
,0207fc393987ce8a550308dab58fca65dd0ef3029db6f5e55ca8db6dd88ba77d,Идол,Положил,male,0.99,2022-05-25 00:00:00
,cb3b0441024bc8964af29052fce86fc419e653324289711724a8c81e37de3776,Тримоски,Положил,male,0.99,2022-05-25 00:00:00
,e4abb9ddbca7b4ad3db8645ac92120a3064bcd93b0ee39d0af6f973e06eb5651,Шкорпион Едукација,Не положил,male,0.99,2022-05-25 00:00:00
,ae484c65cd4e9efe843f7dbe51bb7d84d34977bdd3b9c773bb4e630733d15b56,СМАРТ,Не положил,,0.0,2022-05-25 00:00:00
,ebf6a21d856e56104b7290ccc055cae467efe54816afd603b38e5dbd8bf0de6e,СМАРТ,Положил,male,0.8,2022-05-25 00:00:00
,9d3d0e899130d21d5e90bc095c8dddfff8507c5e6d3dcce8a557ba339a824c7d,Ива Обука,Положил,,0.0,2022-05-25 00:00:00
,50364b1d6aa49f01f7947c84ca7cd3e61025a92c46d800e8eae056b7e01dfd07,М 22 Маријана 2015,Не се појавил,male,0.99,2022-05-25 00:00:00
,8721314c2d25f0bb513b0c36f458122c2ab72e5a761503eaa52d59895f826625,Ива Обука,Положил,female,0.98,2022-05-25 00:00:00
,b0d5b6c8debab9b5ef5c372d48ddb65c27fd228074ea5ca48c04ec409c56a8c6,АСХ Хирда,Положил,,0.0,2022-05-25 00:00:00
,40984c53890ea51692e2b0b13686938a4190261c7faf19cbf9a93053eeea0e1e,М 22 Маријана 2015,Положил,male,0.99,2022-05-25 00:00:00
,8470bb1409a4d265d2c4f8fdbc3220e5b7a27eae991529bc2e902973f8030c1e,Мобилити плус,Положил,,0.0,2022-05-25 00:00:00
,ef008df8092820cd56b63a9477baa601e6f687650209874a121e43fb6aae19b1,Шкорпион,Не положил,male,0.99,2022-05-25 00:00:00
,5b082961d8c233ba957813481b27b76474b31299e7c1bc0dbdf02ff9415845a6,Тримоски,Не положил,,0.0,2022-05-25 00:00:00
,a52e933375ef7f453130bfdce7f5226100630ccf9b2d169b8e6ebd3104d7bc9a,Максигнал,Положил,male,0.97,2022-05-25 00:00:00
,c189974d9e82ad7ff3cde75efc4f56c87264c0be22a8d6710200e27d2081dd25,АР-ДИ,Положил,female,0.95,2022-05-25 00:00:00
,3ccf65e05ea49cbec0feca3164f2694f856dd86c05a23a14bad608038968512c,Зелен Сигнал,Не положил,,0.0,2022-05-25 00:00:00
,25374489160b48ece9058530de58ce8dee46304486c52ff20938dd389a04a4ca,Деива Обука 2001,Положил,male,0.91,2022-05-25 00:00:00
,893b79a029a5b828282b305b2bec959cc4e9acf06576e9fc9a5f387968f0e173,Кекец-О,Положил,female,0.98,2022-05-25 00:00:00
,882b89d03c60a718c7d8d9d56a137192b08b4f9e114c72d92ea9d23375aa9fe6,Кекец-О,Положил,male,1.0,2022-05-25 00:00:00
,2b4c55a6c0c511dc9f17880c4bea659d71ab93316797a2d1f59ce50ffdeb7ad0,Алфа 2018,Положил,,0.0,2022-05-25 00:00:00
,a6030283d86f9a3c8067819f68257bbfa78dec4014a359ecd8be06117603fe99,Мартин,Не положил,,0.0,2022-05-25 00:00:00
,7f94050be732a11198bb34648bc2b4c708fb9213c94b0301892cf9b23b288f6c,Ел Хилал - Јуниор,Положил,,0.0,2022-05-25 00:00:00
,28247b15b6f0c061825963470073db77d33ad0d8dab9b4ff0df57fb8887de948,Зелен Сигнал,Положил,,0.0,2022-05-25 00:00:00
,95660761273b3635a5b955d66dfde5dde01e3f5034921cd18abf81c3d887fe46,Елита дривинг,Положил,,0.0,2022-05-25 00:00:00
,f6d518ef78dbe08cc97dceb8d7f8dc4dd9f9ca33a8a97ce8de87948c12728c56,Драјв Скул,Положил,,0.0,2022-05-25 00:00:00
,cae9dfaf9a08439efdc8e2a5cad672e8acab8ef088c2c83ee008585980a60570,Кекец-О,Положил,,0.0,2022-05-25 00:00:00
,e853fd63e4a8302ebeadb9998612de5d574b8c63de1106fb6bb3c69378ed581e,М 22 Маријана 2015,Положил,,0.0,2022-05-25 00:00:00
,3b0add5e8fd0ddcdcb5c1e486164de3cbfd9679614fa2c3b05d0eb05a2ba3e75,Кекец-О,Положил,,0.0,2022-05-25 00:00:00
,9ce5930ee905cbf8454f7db2b4d0c1e1db972f4917a21102eb74eb177f2c3706,Шкорпион,Положил,,0.0,2022-05-25 00:00:00
