Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,6e626db03ee8ac8b07232de280cf00597cbca43bb1a26605cd27ad3e26a3c64c,Тримоски,Положил,,,2022-01-21 00:00:00
,908e07c90ffcd8c826a3628fc911b05a8ccc5a0f391dee0fb92b7afc5abf7f85,Кекец-О,Не положил,,,2022-01-21 00:00:00
,ff952c612ad4f953396d811a9b25f15bf9def198f1834030d502b1409a3bb539,Ива Обука,Не положил,,,2022-01-21 00:00:00
,b56abb77ed279e3e7e1ee187169a06314dc38b305d9adb2c3363b8a31b262ad9,Болана ком,Не положил,,,2022-01-21 00:00:00
,52e96c5b5fdc113a0ee929fdac55f554bed7e857a7cc69264128b7d45732c34c,Мобилити плус,Не положил,,,2022-01-21 00:00:00
,c3e50c7a692726124658956658941be941e95da81ac5a8873edcb85112cd9744,Софи-Скул,Положил,,,2022-01-21 00:00:00
,9299b370841360f7e4d08a80773f08424144f2759bab646abbecc6f756257c4e,М 22 Маријана 2015,Не положил,,,2022-01-21 00:00:00
,c7c117a6a07c70072eb5ede488c2fbc8a9ca0a860420e9b27b63462c1aa6ccaf,Алфа 2018,Положил,,,2022-01-21 00:00:00
,191f661ed8e0509d0aef8b6e698ca5c2136180815aa31c17caf542a15b2aa220,Зелен Сигнал,Не положил,,,2022-01-21 00:00:00
,f57f9fb627296dbc53ed6f01104501f3bb510fcd4c9b89cbccbadf32dc050453,Зебра АБЦ Дооел,Положил,,,2022-01-21 00:00:00
,a9e87a0df488dfc236107194f5482af54d9df22d1e2edd7a3b2eae630581f9f4,Ива Обука,Не положил,,,2022-01-21 00:00:00
,aadedee7685a8b747f980fb7e186488197c2209327df0109764c25b335b74216,Драјв Скул,Положил,,,2022-01-21 00:00:00
,c5f5583105157f4371ba31022c9ae08fc287eec4b00cf1eb04e53b87631111c0,АР-ДИ,Положил,,,2022-01-21 00:00:00
,4b67023e7d66e68ca0ef6eb725efa92576cd58e1957ce2ca5e63daf34d262d24,Ива Обука,Положил,,,2022-01-21 00:00:00
,6448567f3f819f7111390d51d8dc51de7125788caca0a4907f78cc4c2dda8488,АСХ Хирда,Не положил,,,2022-01-21 00:00:00
,82a2270f370430df13cfd8d1e734883e436e7c33883012682b0f030402a69d28,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,0fe91d4145c9334ef77631327869ff61a10bc9c10cffb31f6ad64460b1462f87,Ива Обука,Положил,,,2022-01-21 00:00:00
,45f89681945ded6fff571f507cd16f7c0e69f875892bdf4cff521b1ae7cdd5e6,Ел Хилал - Јуниор,Положил,,,2022-01-21 00:00:00
,1729a271d97754e9ab1f45a042bba7b3ca70d972e415afa8df8cf9ac4fae5ee2,Шкорпион,Положил,,,2022-01-21 00:00:00
,b36ea71881724ef148df5f70ac0a16aa20a0c86af7781f95a4181bc7b7d8b091,Алфа 2018,Положил,,,2022-01-21 00:00:00
,d41ea9d7c8f6c194bbcdf59d71a5d4ad629453e43a3f153961c399a73d698852,М22 М22 Дооел,Не положил,,,2022-01-21 00:00:00
,3459030342c309cc723a80816a6134e3f9fc94cc5f629f3c5ff4a5b00076ffe4,Ива Обука,Не положил,,,2022-01-21 00:00:00
,29904240dc3f7c40342f2094481de1cc280ecf34ddd673a583cd821cf6a3ebd3,Ива Обука,Положил,,,2022-01-21 00:00:00
,47aeee758524a4d04552987722474bdcace5aa881b087fa6109fc52f8d131729,Деива Обука 2001,Положил,,,2022-01-21 00:00:00
,c31ff0b84d7a54986f9baf478c6eb81660845daaf90464cfdf83649d98b0f039,Банкина,Не положил,,,2022-01-21 00:00:00
,381d207f35955295b381734a00af2006b74b894840256f1ae5eca036d8010336,Кекец-О,Положил,,,2022-01-21 00:00:00
,e7347daebd4bb6477bb2e00ec93e951153a6a23f43981db65cb95fcb3192a4fb,Идол,Положил,,,2022-01-21 00:00:00
,ea9f553621d39c5e3df836d2acc025f0d93101839e2147ecae1d870d88e177cb,Мартин,Положил,,,2022-01-21 00:00:00
,8a2c063e7857f21d7ab3d0048420d53a8177a939fd15e57ae04986a8188f376b,Бене Трејд 53,Не положил,,,2022-01-21 00:00:00
,e8928ac1da822500a091492819b347716a3ca7faf016e42d040fac47657b7abd,Бобием,Не положил,,,2022-01-21 00:00:00
,72a4fbbe564b2b82a3f2a61ddcfcb181b3c4fbffc456629a0ff32af7418ce31b,Мобилити,Положил,,,2022-01-21 00:00:00
,348587bcafa71f984bec58593c42ced0cd20705c6f4aea9d33f39ad148dff6fb,Мобилити Плус,Не положил,,,2022-01-21 00:00:00
,43758d173a8f24c80c74aee4cdad3ae12f19c0021231b9c619d376f3b1f23421,Кекец-О,Положил,,,2022-01-21 00:00:00
,56e218ca3f730519b77f3ffce3e79c490519275b3ab45de8ec64d37007d6ac11,Тримоски,Положил,,,2022-01-21 00:00:00
,df86b8ade01118ee573a97ccd8fd27aa663593c9ff05a3a110e91aa91a5d08fe,Кекец-О,Не положил,,,2022-01-21 00:00:00
,5e310d24b11aae479c5bcc92f91040f0b071cfb89445dcf7a883f08d31a713f4,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,e09dcf796651231a360cd23abb8f3e418592a7979d66797e7e3deceafd420eca,Мартин,Положил,,,2022-01-21 00:00:00
,32fa1cca4dd0feb4d6a2ce232ba5a8d357fdef04bf764bfe02a925fc60f9831c,Мартин,Положил,,,2022-01-21 00:00:00
,9a9a9b3321c52a62b47219bf1fa96f48827871bc9e84fa72156dbe5bf25a9600,Мартин,Не положил,,,2022-01-21 00:00:00
,9a188c4c9d30cde1a1d9ae7c2a61c0af781bdd2bf5b83511ab683c23101bf7a5,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,bb995b5d34523af810c54024b976134cef98900369e2c06370bd87c7e3f30fc1,Идол,Не положил,,,2022-01-21 00:00:00
,99700413b0ee6e99d38720107f6e4e3e313fde7f82b70961b0684c57ae7f68ee,Деива Обука 2001,Не положил,,,2022-01-21 00:00:00
,7458d87b77cbd72f31d465fce0c8cfb5a37ca9e4cab26c54a7f14c0cac4b60fe,Болана ком,Не положил,,,2022-01-21 00:00:00
,2d0845a3588f595d37a6b63b89765f7a1d0688dbcd249ea56bb828108528b4fa,Мартин,Не положил,,,2022-01-21 00:00:00
,d587793f0d329784620842139b8b6cc9af6bed4da31ed60a88cacf4f29aec75f,Шкорпион,Не положил,,,2022-01-21 00:00:00
,9ae515fa7e8009d935f88fd768708dacbb074794ff8ba892619e4be931c50e4c,Шкорпион,Не положил,,,2022-01-21 00:00:00
,f0a18182d5ff4479990521807433a868b35799f7f09cdc0576616401e3f0c926,Ива Обука,Не положил,,,2022-01-21 00:00:00
,b0b00b86084d73a763cbbc65333556219197f07ed5bbef5886c64f32eefe3761,Ива Обука,Не положил,,,2022-01-21 00:00:00
,b2cfed9bc4bf5eb43ca1b9bb3e4f01470bad10634dae9a9dddd0b638ae3295c8,Мобилити Плус,Не положил,,,2022-01-21 00:00:00
,6496004c78818dda9f458766ce564debc5f6a43bc49e10f857caf815f162fd54,Деива Обука 2001,Положил,,,2022-01-21 00:00:00
,e7a320ee4520df2316fa26d386679f581d1086d790a875e5d5576cf4d79a6358,Ива Обука,Положил,,,2022-01-21 00:00:00
,500995584c32a403199b2c235344bd1b7aaffda05141a2c071c4dc1261665e84,Брм брм Л,Не положил,,,2022-01-21 00:00:00
,ac1d00001caa93eb374208ab49c9703ab7be98c600ef6903eaa62f7c6cb01b9c,Деива Обука 2001,Положил,,,2022-01-21 00:00:00
,1bb46039f5692b76cbcde402f5a51b66efa093249c54542fc8d7abdf7d0735dc,Кекец-О,Не положил,,,2022-01-21 00:00:00
,e29a988d468764dbe5c798bf65be9c1fc8c8d6dfcf1fb9071497fb3d8db3223f,Шкорпион,Не положил,,,2022-01-21 00:00:00
,2f7e32a1f40614a91e4542560844e74b77c607568f5652a48b39713cc4f8f94c,Болана ком,Положил,,,2022-01-21 00:00:00
,0f36cde292a223446dd7b23bb1075a4f4affdee7a576ed8e629b630d5b4a07ff,Шкорпион С 2014,Не положил,,,2022-01-21 00:00:00
,b4a301af1187b7033b0358c3091f5072faf3a943c7dd0885264783dd2988b7fc,Кекец-О,Положил,,,2022-01-21 00:00:00
,b8a03f2959cc8f0ffafd47241d8df6480960164a8048293cf6a4db08d8aa53c6,АСУЦ Боро Петрушевски,Положил,,,2022-01-21 00:00:00
,ab3e5d3d7b67ffff4f19f5b844daa18da03ded3cfd80e11fba01c12e5f99fff9,Мартин,Не положил,,,2022-01-21 00:00:00
,05f1ffaec284129c98778c3fefaab0ded3bcea5d3d459182d40a65b6e858a30b,Шкорпион,Положил,,,2022-01-21 00:00:00
,8bd6eb5598df1b9c738389f7b706c876fc46628b5b109b801b639d6c954c7a12,Ива Обука,Положил,,,2022-01-21 00:00:00
,dfef56385b41986f1169203b26072cbbea20f3ac516968ff0fffdd38fdacdcc0,Шкорпион С 2014,Положил,,,2022-01-21 00:00:00
,3b614f1adc6cb4d186b677b6739b9391fa339c483d645eba5265b5e0bc574f25,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,de6e0619757f9e0e4d20586717ad417d2c1e8c5b3c5f3515f1b5d4eb3cac00cf,АСХ Хирда,Положил,,,2022-01-21 00:00:00
,5bd4a449397973ef3451c0dfd261a267e36e13f4207f154b984b9ee8759e07f9,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,2a4d6ebeb244d9f1a1fd678c00c0caa7d071fd700d5d519c2a32786f83b453a0,АСХ Хирда,Не положил,,,2022-01-21 00:00:00
,ec45d89d550a482092c0ada546dbb3d38fd3b5270a6c9338eb480cfee2b9df42,Автомак,Не положил,,,2022-01-21 00:00:00
,f6f9427ab07ce9b4cf5de1839b39f52b793e8beaa5bcea64e7e4b2f443635b55,Шкорпион С 2014,Не положил,,,2022-01-21 00:00:00
,12a1a83879177817a390025cd96964c3383141ab344a81bb6c2a69a8f8dcceab,Емилија,Не положил,,,2022-01-21 00:00:00
,6ed5bd73274bde7b79e439fe9b6b0bd2c636f828ba3ef09df1aa9448f0cbf066,Кекец-О,Не положил,,,2022-01-21 00:00:00
,12ed5f5b2a10d018e56651c30555619c79999b9e6166a462f0cf20394763fdbe,Нова-Нова,Положил,,,2022-01-21 00:00:00
,6f840da4bc563abe7446a257e1577302f96d47529f96c3cc48446fbda31ae165,Болана ком,Не положил,,,2022-01-21 00:00:00
,76ac08baeb0184d12cb256429f4c7e1aec9daa25368e187ce8e9f49e6e33b697,Максигнал,Не положил,,,2022-01-21 00:00:00
,bcb408adbcd2cc74cbfd94cb73d043dcd5ddb3a1814aba32231f544a1816d834,Емилија,Не положил,,,2022-01-21 00:00:00
,585f1ddd0b2dd78be82e6fcb60b3199ac9967c46c98f9139de1df4a8bb6500b5,Арт,Не положил,,,2022-01-21 00:00:00
,0a52374aec39cd4ac4040faeff80fc01126e2f0e490a4284a0f889b95e110535,Зебра АБЦ Дооел,Не положил,,,2022-01-21 00:00:00
,3919fe19dc8604a190d6b71dd23dba73efac8ea3c5d8f796a5a5eeda98108b0f,М22 М22 Дооел,Не положил,,,2022-01-21 00:00:00
,d01a480d9262666fa6661532ef627d4de21685fbc6da90cb60756e4af1b34de4,АР-ДИ,Положил,,,2022-01-21 00:00:00
,d06ddd88e59dfd1b91e5f76a9854e7257b71b7027d88e8ce58dc946d20329628,Македонија сообраќај,Положил,,,2022-01-21 00:00:00
,d0df35f6bb3fab72aa6bd413555d20470c14e11e5d9f0b7840417c17d7373839,Мартин,Положил,,,2022-01-21 00:00:00
,33ce4e81fbf444053d7536a9acb4f88664ae54c1606c899baa99a87836bd4ab8,Ива Обука,Положил,,,2022-01-21 00:00:00
,88816546c2109743f379f17a8a47e817aa89c2b43a3b761dab21db15180cdce1,Деива Обука 2001,Не положил,,,2022-01-21 00:00:00
,fceb692ede4eab880def44deb1011623fd1b2bc24e7720a2064dacfb79784958,Алфа 2018,Не положил,,,2022-01-21 00:00:00
,52e1b14966c5f4356b145ceef6a2e07974a0aece83cecc684764a525612b7220,Болана ком,Положил,,,2022-01-21 00:00:00
,e78bcc1f13548d791378ad2f931cfb1e20358f7ac032257d7af9997888c806cc,СМАРТ,Не положил,,,2022-01-21 00:00:00
,87dee09f485fd910af3c3aaf82d945aa120c1fdc29e6bd13c6f6804a6df1a578,Алфа 2018,Не положил,,,2022-01-21 00:00:00
,aa867c2a2af95807fd40d7d489defaa7d41415cd494825b53bce61e344b8e50c,АР-ДИ,Положил,,,2022-01-21 00:00:00
,721e64b430ae8050ae1844faafe929f9719dcc6e11fcd6cbfbb151776f727668,Мартин,Не положил,,,2022-01-21 00:00:00
,7cd9c7f88d628b11b19a8b0ba32ea10f66326c7ac1a9400f0e959288cf80eefc,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,63a56d3ff9c3f1bd4c50eb7ffdb250f66e49be39304d9528536e1be8c03f7e32,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,40517fdc5e287bb74ce3ea99c3387d9260a299d0aeae987698da8207f764a8f5,Ел Хилал - Јуниор,Не положил,,,2022-01-21 00:00:00
,1159ce5247d29ecfced3ff2e9ff276029c2b1059bba7651d47cc2ad801e1e3a1,Ива Обука,Не положил,,,2022-01-21 00:00:00
,444c45e50139408c334e53f16a3f3652998b7934d822771dae5021eaa4b6e7bc,Ива Обука,Положил,,,2022-01-21 00:00:00
,cf7629ec8fb8e6a595e1f9577fcf4e23bea620e62b6213bea1e9638f6e69961c,Мартин,Положил,,,2022-01-21 00:00:00
,14be5fcbc7fd653b61748990f9df059e191b4142e08dfd44e340d4fedba2d70a,Нова-Нова,Положил,,,2022-01-21 00:00:00
,43d613bc9bf55501872d5a4c0e9c4e076f4fd9e3f0702f3e0132c1a420fd526c,Шкорпион С 2014,Не положил,,,2022-01-21 00:00:00
,ef36b8ef4183a076c2ad43939c0b1e43623a94ab23dd2567e0a803aa30cc8135,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,2705ab118a8685b193587a26116446d3e9788a78803a71c8f61f33882b36170b,Ива Обука,Положил,,,2022-01-21 00:00:00
,084b2beb812ffff6fb671c6404a2be0b6efb1b0408ea92f6d7ac5c255927df20,АР-ДИ,Положил,,,2022-01-21 00:00:00
,efec1c2ec8abb7328638d02263c32e169e3e291e26c9d8e654faf3859f4aa731,АР-ДИ,Не положил,,,2022-01-21 00:00:00
,38b15c2ff43b4add42674c4c33405d40b8129e98ff5ea6ebce887d224f0023b7,АР-ДИ,Положил,,,2022-01-21 00:00:00
,57abb725fb49a981ab4532513db466f717c1f5f3597dda4b686d579023aedc62,Деива Обука 2001,Не положил,,,2022-01-21 00:00:00
,d43ed5c63248ac51676e69738f4cacdc122dd7987831eb53733b221c70563a57,Зебра,Не положил,,,2022-01-21 00:00:00
,aed52811d2ab87129508542839f5eb338ddd99884b6864e80048b269a500f907,Арт,Не положил,,,2022-01-21 00:00:00
,31f0cd042469962cc6e6c25fdb332385cde9b69778fa7a56e6bd227705fa24a7,Арт,Не положил,,,2022-01-21 00:00:00
,8f114eadc8466582d546469674aa3c550845ff1be78e879922813e5e32494d1b,Шкорпион Обука,Не положил,,,2022-01-21 00:00:00
,fd5db1f3238e3b6836b39d45bc499ca9aaf2484e305df664987aabd9b16c396a,Зелен Сигнал,Не положил,,,2022-01-21 00:00:00
,ecc2f0a9c2b78a32e9fb5604c146d6b2a9f7128e03973e17faf3d56db11d5115,Арт,Не положил,,,2022-01-21 00:00:00
,316e8fc21a874499ddf9fad17e93c423331d167e889d509f91642f99cc82f7b8,Мартин,Положил,female,0.99,2022-09-13 00:00:00
,012d98f67fa3450899ddb5d916c568df7ac6cbfa31aa9cbc2c88187c707c2364,Болана ком,Положил,male,0.8,2022-09-13 00:00:00
,c4c668f45dff78c142a0df66746150f0a8dc1d5bfeca0c15c486d3314940b6f5,Ико 2,Не положил,female,0.94,2022-09-13 00:00:00
,ad9fa7f178c574406f024903ce536509349915c82d8aead9f4d3ca5672dc59e2,АР-ДИ,Положил,male,0.98,2022-09-13 00:00:00
,dd13516893b5e83c5c07d1aee50a703012c249dd09e69d7dc8591ead3a9a3447,М22 М22 Дооел,Не положил,,0.0,2022-09-13 00:00:00
,ee14d905e2efb530be116ed1d6bbe7be159ebeb2dd9bd7c4b10a81cd544bd1fc,Арт,Не положил,female,0.97,2022-09-13 00:00:00
,2f9e2f656f154d4b82093eb9f026141cc56b5d083718bb02ad55cd9722d3a754,АР-ДИ,Не положил,,0.0,2022-09-13 00:00:00
,97cd15878173437f1134ad4fdf96f6b5f40381e8dfbdf5033d73d076c7e9fe7f,Елита дривинг,Не положил,female,0.99,2022-09-13 00:00:00
,709961e1de74bad321bed29d3ac80f9bd90b9ab01134ed523be25e681e8b21a6,Кекец-О,Не положил,male,1.0,2022-09-13 00:00:00
,d52887b0fe38b863b43b676cfb026e5ce6d805d0575dea52827fd9c7815f88ac,Мартин,Не положил,female,0.99,2022-09-13 00:00:00
,b8520389e5f9c08931802980591379f27038e6bcbce2f3887abed3272e3330ea,Шкорпион,Не положил,female,0.99,2022-09-13 00:00:00
,9a7a1d605592eb5042e832f943b4d11d12c853553a9f4a2f4dcc74470368db8b,Ас-Коко,Не положил,male,1.0,2022-09-13 00:00:00
,21b3541ac48ecc80b4296cd409108226e47c0d752552d5ee1aa4b947885d996e,АР-ДИ,Положил,,0.0,2022-09-13 00:00:00
,78c0115e326abdbcb73fc62463532fc779de3365e9c4ef442c1bf6295b70fd9c,Тримоски,Не положил,female,1.0,2022-09-13 00:00:00
,9e77005b818aa3a5e55128f1d61224789be808e6cf413172d31f35835a322e37,СМАРТ,Положил,,0.0,2022-09-13 00:00:00
,faab11295d640030fd10fc28adf3983a91353b8843a9e53aaf00878c0cbef99a,М22 М22 Дооел,Не положил,,0.0,2022-09-13 00:00:00
,d00ffaca13608923e81115824fa24a830514579da91d4504c96ce5c4c44c33cf,Кекец-О,Не положил,female,0.82,2022-09-13 00:00:00
,7b3de2f357c8ae7db49dad4dc9eb6dab9bcd55aa6167b543937482effd434920,Кекец-О,Положил,,0.0,2022-09-13 00:00:00
,174fe8d509756adfb02393b4021a4b58e96d04ace57c0edd441c049c1b336024,Идол,Не положил,,0.0,2022-09-13 00:00:00
,40d70c7c81004c1f98c7fb5d7bbd07406cf8a8cb4b8a428c585c3a7d7f5b03df,Алфа 2018,Не положил,,0.0,2022-09-13 00:00:00
,1824121ea1baeb2cd4a8d8451facf382e89187b596ec9b83cc9acaae6cb8606a,Арт,Не положил,female,0.95,2022-09-13 00:00:00
,aef6a05f49132b6d7fff3c88c410afb587d2e0d4689c8d9cef532b2e8c15ad39,Кекец-О,Не положил,male,0.99,2022-09-13 00:00:00
,ae49b29d4b0737a0b60ce1d081590b5c170d49bafc825bfc495138b6b2b1d944,Кекец-О,Не положил,female,0.98,2022-09-13 00:00:00
,cc201ccded2da000dfbb5ff6b089630d7c3ffbcd7ace4dbe812d5e679d81b686,Ива Обука,Положил,,0.0,2022-09-13 00:00:00
,cab91c5ef0ab82e265d848b02fa4e6e320f2d8e7fe2a2508a85ad508f4399d32,Зелен Сигнал,Не положил,male,0.98,2022-09-13 00:00:00
,fdc171a63d2936b622eac51fd73814d2a05c439165263b351fc8888806f72d14,Арт,Не положил,female,0.84,2022-09-13 00:00:00
,c1e737e1c3615191fb0ea83ee4f4fdb9c087ad37b4c4ccc8825870ec3b53ffe0,Алфа 2018,Положил,,0.0,2022-09-13 00:00:00
,a5a0055be2f494985086fd5b4f8a911c172ab21a1116e925124a5bd5eacd880a,Боби,Положил,,0.0,2022-09-13 00:00:00
,58276f7eecbf9500a9f2d4f6f148a3697af6e168aa4f41eb12c8726ca589d9a5,Зелен Сигнал,Не положил,,0.0,2022-09-13 00:00:00
,75814cca19edf3428216470b1d56afbe51d2243823947941f750650db2d55af7,АР-ДИ,Не положил,,0.0,2022-09-13 00:00:00
,6ade4ec171aced7097c305844bb5f8627651d0ef2ce9f76f835d021a38730125,Бене Трејд 53,Положил,male,0.61,2022-09-13 00:00:00
,2d2857f7be7b295d1f9b39ba3e7c3c66820c0fb0c5b01d8c16961f80adf36204,Бобием,Не положил,male,1.0,2022-09-13 00:00:00
,1ea7aac3215b5463e2fbd2b08201956c74a2363e8082e7e65b02d4717fe0302c,Шкорпион,Положил,male,1.0,2022-09-13 00:00:00
,16bda3b8c56abd74439181bad41e4ef26a1adc4238550ab53d9392f962773272,Нова-Нова,Не положил,,0.0,2022-09-13 00:00:00
,c529df9f0285d06de9f7a3e721cac20fe09e78bc030d79684ee81f708f383910,Виза,Положил,,0.0,2022-09-13 00:00:00
,0444779dd0e53b79be5b23fb1a71e4636b1522d5a8f021098055420d1ff48903,Тримоски,Не положил,,0.0,2022-09-13 00:00:00
,ebf6a21d856e56104b7290ccc055cae467efe54816afd603b38e5dbd8bf0de6e,СМАРТ,Положил,male,0.83,2022-09-13 00:00:00
,251b5355be10efc73b59cb974173ffdf2ad382491646f277069e993f57b5b3de,Деива Обука 2001,Положил,male,1.0,2022-09-13 00:00:00
,39688bce24f0ab4040ed260307dc87b09e7ba574075861174eaa51fa9251abc1,Кекец-О,Не положил,male,1.0,2022-09-13 00:00:00
,c0d1e60e64e44caf972eaf7756bda7c59d8bcb7f2767ee4b9bb3e1a0f4af095d,Деива Обука 2001,Не положил,male,1.0,2022-09-13 00:00:00
,f1a8ad0493f887e5a130b343c166bfc4dec8519026b7e4ad74ce97586a993ce0,Шкорпион,Положил,male,1.0,2022-09-13 00:00:00
,13fc3edfbc95a27fc3ac85d4d4f78b13ff90f8e3da9b8ceefe1d13fb4e15636e,Мартин,Не положил,male,0.97,2022-09-13 00:00:00
,18820b838ad0c44539fbdef0f707faccef1fd932620bf8cffa507e72728be849,Болана ком,Не положил,,0.0,2022-09-13 00:00:00
,36da14dc340703aaa63255af84dbd893566e50a57bb6b64123bd8275af0ec235,АСХ Хирда,Не положил,,0.0,2022-09-13 00:00:00
,b51c8d949582b15b01488d3e22cc8b34ab9c657c6354c29144d1fd0b66142142,Банкина,Не положил,female,0.99,2022-09-13 00:00:00
,2f79cc91c489f9d5cbcffd6a0cab796b309e52c534939998a1e6bf572214725c,Ива Обука,Положил,male,0.99,2022-09-13 00:00:00
,a3a6bc0acd87a7208e35b0a6032da7473910192c47c510c0e9f36f534af241fd,Мобилити Плус,Положил,female,1.0,2022-09-13 00:00:00
,dfd2103ce4826609fa1c7817a0462e4061a40ad87dcf12af49f6f6c2c649b875,СМАРТ,Положил,female,0.99,2022-09-13 00:00:00
,31db23e9383fda16d246e86eb4865704670a24536ca686df439c702e13fed073,Зелен Сигнал,Не положил,female,0.96,2022-09-13 00:00:00
,6ac802928c4cf53575186e0c23bb7a88075ce769178bc091b58fbf3c8ce3b588,Арт,Не положил,male,0.99,2022-09-13 00:00:00
,bee619b44a8445be2aec617da1d57912df768269ae41e0d026c3c25887b23d86,Ас-Коко,Не положил,,0.0,2022-09-13 00:00:00
,2383915913b56a05b833ac011ea5b6528f674d9c12e4c6d04922987aec8645ed,Ива Обука,Не положил,,0.0,2022-09-13 00:00:00
,a98e4e9b4ba6571fd8eff3874124857e1c43c0e753529a32c3d8e7217ab0a683,Мобилити Плус,Положил,female,0.98,2022-09-13 00:00:00
,4ff34da645d50bc7550f2587d06279a86dfd512bbd51f958279b92bf2dda38b5,Болана ком,Не положил,male,0.93,2022-09-13 00:00:00
