Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,310d5ba55438fc1d82e086f1502e5b98542a97360ef07e2a7656815690988c3c,АСХ Хирда,Не положил,,0.0,2022-11-01 00:00:00
,edcb0c7c1a907ef5d7baf8c5b10e8e9895710818e928ce551d4b6087dec90574,Кекец-О,Не положил,female,0.99,2022-11-01 00:00:00
,3572a82c66922170cf11c51ba4174f0f2eed48e35bef49b016d258de25fbd8b9,Ас-Коко,Положил,male,1.0,2022-11-01 00:00:00
,f33580c7c8fb2afab66ba6b8af46a17ae8146c192b5f87ccb5dd4d31afc02d73,Бобием,Положил,male,1.0,2022-11-01 00:00:00
,4e6b5298c34e5cbf1277b83615642b29d482fcff7d3ebc2448d4001fcd6841d7,Зебра АБЦ Дооел,Не положил,female,0.81,2022-11-01 00:00:00
,5a8e0eab7464e072dc5ee06491c8bdfab9d2a1bbd2c6cbc8c25821f70b9d7ef3,Кекец-О,Положил,,0.0,2022-11-01 00:00:00
,98bcdc97cdef36c5f28daaa241a746fa29012fdbaf102fa5e3e90fb7d5e094b1,Зелен Сигнал,Положил,female,0.98,2022-11-01 00:00:00
,1b945bdc3f3ec93a171dfb7e0749fb9b63a7c39cb72ee57854cbf364599551e9,АСУЦ Боро Петрушевски,Положил,,0.0,2022-11-01 00:00:00
,e8044d46261935472a2c4930e8c8b6f38626ffbf95236b76ed9386c0074ff948,Зебра АБЦ Дооел,Положил,female,1.0,2022-11-01 00:00:00
,366be45638440921b78c2508ec73ed85b3a843e846f62c35383a61b3697d91b0,М22 М22 Дооел,Не положил,male,1.0,2022-11-01 00:00:00
,fb33763514d9b1a6232061850c9e464235634a4832160ca20eecdf3052d9caee,СМАРТ,Положил,male,1.0,2022-11-01 00:00:00
,c70ad08070affc274359204ea523fb032a578907f8c6b16f269a8f7a2362d46c,Ива Обука,Положил,female,0.96,2022-11-01 00:00:00
,e3ad9c8c8698ba4b53c7f9ea0804c7d390266c943cb544aaea3d2ad1b59c9c16,Зебра АБЦ Дооел,Положил,male,0.98,2022-11-01 00:00:00
,6a79bae39bcda46aa671ddb04e4e59e9a2ba182dffe0698bb204d98c106ec405,Зебра АБЦ Дооел,Положил,male,0.99,2022-11-01 00:00:00
,350ef2e43a9ce91ed7b84c6dea85793fb4901d5ef1e5cd8790c6998098af5500,Сигурност ГТБ,Положил,female,1.0,2022-11-01 00:00:00
,76bf97c65a575f050d3c5e342277a1b471669506b2c9ce28ecef4ebaf5dd421b,Алфа 2018,Положил,female,1.0,2022-11-01 00:00:00
,41e59eee656e1313bb55556a49587aab53a94d32db70d17c13bc4c22737eed1c,Идол,Положил,male,1.0,2022-11-01 00:00:00
,d2a6f921cc1f43b98d61158d07ac5c5a9c0cd119888f4d286254d8561423aaec,АСХ Хирда,Положил,male,0.97,2022-11-01 00:00:00
,7b294cae9149f9c05e6622996c4c34049eba56b17b30b064c00d90c224efb515,Мобилити Плус,Положил,,0.0,2022-11-01 00:00:00
,c7f5156d4b149ea1cd1466a805fbd3966afc085180726582f28d52fdb253682d,АР-ДИ,Положил,,0.0,2022-11-01 00:00:00
,9c47cce8b61a252902f0339a46a59241bb0b584c58f3f1860d14d8e3ff4bb25b,Елита дривинг,Не положил,male,0.98,2022-11-01 00:00:00
,977dfcf09f8e3045d7d8bc53ffa4c4ecb264764f355a00438e02eaab5b1e0d0e,Шкорпион Едукација,Положил,male,1.0,2022-11-01 00:00:00
,302110d6b3a36e1c160d8791f98839062b11da3fbad670ff295be5a7a73106cb,Идол,Положил,,0.0,2022-11-01 00:00:00
,11ee0380349f124c5bb2d919703df7c6fe1431434cd75d99b577b08c90bc09e1,Деива Обука 2001,Положил,male,1.0,2022-11-01 00:00:00
,8b7d5d2bb42ef6b59f0b4ec2526dd36ed8b86490bdbf92333c75ed6c6534ea52,Елита дривинг,Положил,female,1.0,2022-11-01 00:00:00
,2975f47b1bacbd7bb417603b272ebf33c59a568ea098a46f1470564347356503,Болана ком,Положил,,0.0,2022-11-01 00:00:00
,59588931c9a42ab07de57988f1d94580c3ecae7526d6ede04038057b4b743404,АСУЦ Боро Петрушевски,Не положил,,0.0,2022-11-01 00:00:00
,1dbb42879c8e285636bea514ed6d1ea524900e7abe478261ae1cf3468e5ab214,АР-ДИ,Положил,,0.0,2022-11-01 00:00:00
,6d92cf6fec4dd080c49e65f5b81df95f4b964faf1ab94b3aa013bad2964e3063,Мобилити плус,Положил,female,0.98,2022-11-01 00:00:00
,cab8375c3617541b919d3a4c20e719561a681c5a3f6ea929164bad5ad49287fb,АР-ДИ,Положил,male,0.75,2022-11-01 00:00:00
,834640dc1a1ce0593601f7e82ab5339398ba2680449ece6d8902821a67aa4887,Ива Обука,Положил,,0.0,2022-11-01 00:00:00
,ee507831012a783479cf9ff9d92083ced75911dfbd7e4e19aa9f7e5818b83704,АСХ Хирда,Положил,female,1.0,2022-11-01 00:00:00
,fd43a283334f63634d0027058d090c69c3c64af5d78b52a0699c2a0870b9451d,СМАРТ,Положил,male,0.57,2022-11-01 00:00:00
,eb62bcf6eb514cd1baf5e7406328559ffcb023c034aad63547e1bf67c56137b9,АСУЦ Боро Петрушевски,Положил,male,1.0,2022-11-01 00:00:00
,9d7c81fb8472f1c4978d4ca0157986d5f183dc386e73984574d9e6d6dafdf9e1,Зелен Сигнал,Положил,,0.0,2022-11-01 00:00:00
,cca110d03fce0f699fe68fe884ce897f9e6a2de3fd81d48928c1db89c05d3708,Болана ком,Положил,female,1.0,2022-11-01 00:00:00
,51d034a2035978e83ccb07b414e54c56e481756e19f2173affe37385fa4ab988,Шкорпион Едукација,Положил,male,1.0,2022-11-01 00:00:00
,4062c4f17e299c4ef7ed3cb40ff86d07813fca01d3a62ca337bfbd520c33a6ad,Ива Обука,Не се појавил,,0.0,2022-11-01 00:00:00
